       3783.8244  1.14182e-10  1.14182e-12      1.00000
       3784.5746  1.12548e-10  1.12548e-12      1.00000
       3785.3248  1.09719e-10  1.09719e-12      1.00000
       3786.0750  1.05892e-10  1.05892e-12      1.00000
       3786.8252  1.01436e-10  1.01436e-12      1.00000
       3787.5754  9.69629e-11  9.69629e-13      1.00000
       3788.3256  9.30106e-11  9.30106e-13      1.00000
       3789.0758  9.00401e-11  9.00401e-13      1.00000
       3789.8260  8.81504e-11  8.81504e-13      1.00000
       3790.5762  8.72429e-11  8.72429e-13      1.00000
       3791.3264  8.69066e-11  8.69066e-13      1.00000
       3792.0766  8.66740e-11  8.66740e-13      1.00000
       3792.8268  8.60555e-11  8.60555e-13      1.00000
       3793.5770  8.48367e-11  8.48367e-13      1.00000
       3794.3272  8.29658e-11  8.29658e-13      1.00000
       3795.0774  8.06585e-11  8.06585e-13      1.00000
       3795.8276  7.81654e-11  7.81654e-13      1.00000
       3796.5777  7.57778e-11  7.57778e-13      1.00000
       3797.3279  7.38068e-11  7.38068e-13      1.00000
       3798.0781  7.26138e-11  7.26138e-13      1.00000
       3798.8283  7.25922e-11  7.25922e-13      1.00000
       3799.5785  7.40180e-11  7.40180e-13      1.00000
       3800.3287  7.69501e-11  7.69501e-13      1.00000
       3801.0789  8.10706e-11  8.10706e-13      1.00000
       3801.8291  8.58466e-11  8.58466e-13      1.00000
       3802.5793  9.05923e-11  9.05923e-13      1.00000
       3803.3295  9.46992e-11  9.46992e-13      1.00000
       3804.0797  9.77300e-11  9.77300e-13      1.00000
       3804.8299  9.95210e-11  9.95210e-13      1.00000
       3805.5801  1.00123e-10  1.00123e-12      1.00000
       3806.3303  9.99218e-11  9.99218e-13      1.00000
       3807.0805  9.93962e-11  9.93962e-13      1.00000
       3807.8307  9.90934e-11  9.90934e-13      1.00000
       3808.5809  9.93071e-11  9.93071e-13      1.00000
       3809.3311  1.00027e-10  1.00027e-12      1.00000
       3810.0813  1.00847e-10  1.00847e-12      1.00000
       3810.8315  1.01178e-10  1.01178e-12      1.00000
       3811.5816  1.00490e-10  1.00490e-12      1.00000
       3812.3318  9.84851e-11  9.84851e-13      1.00000
       3813.0820  9.52821e-11  9.52821e-13      1.00000
       3813.8322  9.13237e-11  9.13237e-13      1.00000
       3814.5824  8.72707e-11  8.72707e-13      1.00000
       3815.3326  8.37428e-11  8.37428e-13      1.00000
       3816.0828  8.11928e-11  8.11928e-13      1.00000
       3816.8330  7.96462e-11  7.96462e-13      1.00000
       3817.5832  7.88317e-11  7.88317e-13      1.00000
       3818.3334  7.82027e-11  7.82027e-13      1.00000
       3819.0836  7.73671e-11  7.73671e-13      1.00000
       3819.8338  7.61107e-11  7.61107e-13      1.00000
       3820.5840  7.46761e-11  7.46761e-13      1.00000
       3821.3342  7.33383e-11  7.33383e-13      1.00000
       3822.0844  7.23127e-11  7.23127e-13      1.00000
       3822.8346  7.14730e-11  7.14730e-13      1.00000
       3823.5848  7.04767e-11  7.04767e-13      1.00000
       3824.3350  6.90595e-11  6.90595e-13      1.00000
       3825.0852  6.71338e-11  6.71338e-13      1.00000
       3825.8353  6.50194e-11  6.50194e-13      1.00000
       3826.5855  6.30950e-11  6.30950e-13      1.00000
       3827.3357  6.17675e-11  6.17675e-13      1.00000
       3828.0859  6.11225e-11  6.11225e-13      1.00000
       3828.8361  6.10679e-11  6.10679e-13      1.00000
       3829.5863  6.12295e-11  6.12295e-13      1.00000
       3830.3365  6.12250e-11  6.12250e-13      1.00000
       3831.0867  6.06950e-11  6.06950e-13      1.00000
       3831.8369  5.95533e-11  5.95533e-13      1.00000
       3832.5871  5.79175e-11  5.79175e-13      1.00000
       3833.3373  5.61804e-11  5.61804e-13      1.00000
       3834.0875  5.47559e-11  5.47559e-13      1.00000
       3834.8377  5.39449e-11  5.39449e-13      1.00000
       3835.5879  5.38118e-11  5.38118e-13      1.00000
       3836.3381  5.41816e-11  5.41816e-13      1.00000
       3837.0883  5.47923e-11  5.47923e-13      1.00000
       3837.8385  5.54171e-11  5.54171e-13      1.00000
       3838.5887  5.60919e-11  5.60919e-13      1.00000
       3839.3389  5.70137e-11  5.70137e-13      1.00000
       3840.0891  5.85704e-11  5.85704e-13      1.00000
       3840.8392  6.10046e-11  6.10046e-13      1.00000
       3841.5894  6.44277e-11  6.44277e-13      1.00000
       3842.3396  6.85563e-11  6.85563e-13      1.00000
       3843.0898  7.29784e-11  7.29784e-13      1.00000
       3843.8400  7.71594e-11  7.71594e-13      1.00000
       3844.5902  8.07174e-11  8.07174e-13      1.00000
       3845.3404  8.34452e-11  8.34452e-13      1.00000
       3846.0906  8.53506e-11  8.53506e-13      1.00000
